601|די יונגע קריעגען זיך, די שנור מיט די טאָכטער.
602|צװישען אימ, מאָטעלע'ס װײב, און גאָלדע, עוזר'ס װײב, איז אַ בעשטענדיגע מלוקה.
603|גאָלדע, ר' יחזקאל'ס טאָכטער  װאָס איז עוזר'ס װײב, זאָט, אַז צװישען די צװײ מױערען, װאָס איהר שװער ר' חײם האָט, שמעקט פיעל פון איהר פאָטער'ס געלד.
604|און איטע זאָגט פערקעהרט, אַז צװישען די הײזער, װאָס איהר שװער ר' יחזקאל האָט, שטעקט פעל פון איהר פאָטער'ס געלד.
605|די אַלטע טענה'ן, װאָס איז דער ק,  אָדער פון דער מאַמע, אָדער פון טאַטען, נאָכ'ן טױט װעט איהר זיך גלײך טהײלען  זײנען עס דאָך אָבער יונגע מענשען.
606|גאָלדע, ר' יחזקאל'ס טאָכטער, איז אַ הױכע יודענע מיט אַ שײטעל פון דרײ לאָקען, װאָס פערװאַרפען זיך אױף איהר גלאַנענדיגען שטערן, מיט אַ געשליפען צינגעל, פאַר װעלכען אַלע צי טעען.
607|מען איז זי תּמיד געװעהנט צו זעהן אין.
608|גאַס מיט יונגלעך פון פאָתנט און מיט יונגלעך פון הינען, װאָס צופּען זי בײ דער בריטער שיר: מאַמע, אַ צװײער!
609|זי איז אַ שונא אױפ'ס לעבען און טױט דער שװעגערין איטע,  און די שװעסטער רעדט אױס אױף איהר פאַר'ז ברודער מאָטעל, איהר מאַן:
610|אױ, אױ, מאָטעלע, ביסט דו אַרײנגעפאַלען, אַ רחמנות נעביך אױף דיר, װי זעהסט דו הײנט אױס.
611|פאַר דער חתונה האָסט דו אױך אַזױ אױסגעזעהן?
612|יאָ?
613|הױבט זי א צו בעדױעען דעם ברודער, װען דער לעצטער קומט ארײן צו איהר מאַן אין אַ װאָכעןטאָג און טרעפט איהם נישט אין דער הײס.
614|מאָטעל איז שױן געװעהנט, אַז די שװעסטער זאָל איהם בע-
615|דױערען, כאָטש ער װײסט נישט פאַר װאָס און פאַר װען.
616|פשגט ער איהר אַ װאָרט צוּװאַרפען: נו, שװײג, שװײג, איך בעט די, און פערלאָזען די שטוב.
617|טהײלמאָל אָבער, אַז זי הױבט ען אױף זײן װײב אױסצורײדען, שטעכט דאָס איהם: זי איז דאָך זײן װײע פאַלט ער אָן אױף איהר:
618|װאָס איז עס דײן געשעפט?
619|דאָס איז מײן װײב, מיט מיה האָט זי חתונה געהאַט, נישט מיט דיר.
620|זײן װײב.
621|גיט נאָר אַ קוק, װי ער האַלט פון איהר שטאָל און אײזען.
622|ר' יחזקאל גאָמבינער'ס שנור איז זי?
623|אַ מכה!
624|חײם סטשערב'ס טאָכטער איז זי, דײן טאַטענס פערד-יונג'ס טאָכטער.
625|און דײן טאַטענ'ס פערד-יונג'ס זוהן איז דײן מאַן, און לױ דו װילסט?
626|רײצט זיך מיט איהר דער ברודער.
627|מײן מאַן חײם סטשערב'ס זוהן!
628|(און פון כעס װערט איהר גאַנץ פּנים רױט)  גיט נאָר אַ קוק, צו װאָס איטעלע קען ברײנגען, זי װעט דיך נאָך ברײנגען אין דד'ערד אַרײן לעבעדיגערהײט, און זי הױבט אָן צו װײנען.
629|אין שטוב געפינט זיך אַ רעשטיל קינדער, און זײ, הערענדיע אַז די מאַמע װײנט, הױבען זײ אױך אָן צו װײנען.
630|מאָטעל נעהמט צוזאַמען די קינדערלאך און מהײלט זײ צו, גראָשען, אַז זײ זאָלען אױפהערען װײנען.
631|גאָלדע לעגט זיך שױן איז בעט אַרײן אױף אַ גאַנצען טאָג, און דערנאָך, אַז דער מאַן קומט אַהײם, פאַלט זי אָן אױף איהם:
632|דו האַלסט אױך אַזױ פון דײן װײב װי מאָטעל?
633|װאָלסט געזאָלט הערען אױף דײן װײב אָסור לדבר  װאָלסט דו דיך מיט אײן װאָרט נישט אָנגערופען.
634|מענער, מישטײנס געזאָגט.
635|און עוזר און מאָטעל שטעהען בײדע דערנאָך אין שפּײכלער את בעקוקען דעם װײץ און דײדען פון געשעפט, גיט עוזר אַ װאָרף אַרײן אַ װאָרט צו מאָטלען אין מיטען דערינען, אַזױ װי פון דער זײט:
636|װאָס האָסט דו הײנט געװאָלט פון גאָלדען?
637|גאָר נישט, נאַרישקײטען.
638|אױף אַ גאַנצען טאָג האָט זי זיך איז בעט געלעגט.
639|װיפלעל הגגטט די פערשריבען אױף די קראָשענװיצער?
640|פרעגט ער איהמ, כדי איהם פון שמועס אַרױסצונעהמען
641|1 אזן נישט אײנמאָל טרעפט זיך די מעשה פערקעהרט, מיט אי עלען און מיט עוזר'ן.
642|ער מנהג איז, אַז יעדע שװיגער האָעועט אױס אינדיקעס ט פּסח און גיט ער שנור.
643|אַזױ פיהרט זיך שױן פון יאָהרן ימנג.
644|בײ ר' יחזקאל'ן אױפ'ן הױף דרעהען זיך אַרום די אינדיטשקעס,משטימט פאַר איטען.
645|בײ ר' חײם ראָזענקראַנץ אױס'ן הױף האָדעװען זיך װײטער די אינדיטשקעס פאַר גאָלען.
646|קומט גאָלדע און נעהמט אַרױס די אינדיטשקעס פון דער מאַמעס הױף און טראָגט זײ זיך אַהײם.
647|װערט דאָך אַ געשרײ, עס קומט איטע נאָך די אינדיטשקעס צו דער שװיגער, און זײ זײנען נישט דאָ.
648|זײ קעהרען מיר אָן פּונקט אַזזי װי איהר, מײן מאַמעס אינדיאקעס,  טענה'ט גאָלע.
649|לױפט אַהײם איטע צו דער מאַמען מיט אַ געװײן: גאָלדע האָט איהר די אינדיטשקעס אַװעקגענומען.
650|נעהמט די מאַמע דער שנור'ס אינדיטשקעס און גיט דער טאָכטער אַװעק.
651|קומט דאָך די שנור צר לױפען: איהר חזקה  װערט, פערשטעהט זיך, אַ מחלוקה.
652|נעהמש די שװיגערס און קױפען אין דער שטיל אַנדערע אינדיטשקעס און צוטהײלען די שניר.
653|האָבען זײ דאָפּעלט.
654|די אַלע לײט װערען דערפון געװאָהר, די קינדער קריעגען זיך, און האָבען עגמת-נפש.
655|אַ גאַנץ יאָהר, הײסט עס, זײנען די שניר נישט ברוגז צװישען זיך  נישט חבר און נישט ברוגז.
656|מען טרעפט זיך אין גאַס, שאָקעלט מען זיך צו פון דערװײטען מיט אױפגעריסענע נעז.
657|אָבער טרעפט מען זיך בײ דער מאַמע (נישט קײן חילוק בײ װעלכער מאַמע), לוען מען פּרעגעלט אײנגעמאַכטס, זאָגט מען זיך גוט מאָרגען, גוט גאָהר, נישט קוקענדיק אײנע אױף די צװײטע, און מען צוטהײלט זיך דאָס אײנגעמאַכטס אין דער שטיל אָהן װערטער.
658|אײנע רוקט צו צו דער צװײטער דעם גרעסערען חלק:
659|לאָז זי זיך נעהמען, װעלכעס זי װיל  און מען קוקט אױף רי װאַנד.
660|,  װאָס איז דער חילוק, דײנע קינדער װעלען בײ איהר דאפ
661|אײננעמכטס מיט געזונד אױפעסען, און דײנע קינדער װעלען עבײ איהר מיט געזונד פערצעהרען  זאָגט די שװיגער אָדער די מאַש, בּעבענדיק יעדערער איהר חלק.
662|אַז עס קומט אָבער פאַר'ן רעכענונג —י נישט פון װען און נישט מון װוּ, הערט מען אױף זיך צו געריסען, און, אַז מען טרעפט זיך בײ דער מאַמען, אָדער בײ דער שװיגער, זעצט מען זיך אַנידער אײנע בּעגען די צװײטע און מען שװײגט.
663|ד קלײנע קינדער אָבער װײסען נישט פון קײן גליקען, און,גאָלע'ס אַ קינד לױפט צו דער מאַמען:
664|מאַמע, מאַמע, די מוהמע רופט.
665|די מאַמע שטופּט עס אַװעק פון זיך מיט כעס.
666|געװען איז עס אין דעם שבת-צו-נאַכט פון דעם יאָהר-רעכענונג.
667|די שטוב האָט בעקומען גאָר אַן אַנדערן חן.
668|זי איז יום-טובדינער, װי אין אַן אַטלעסענער קאַפּאָטע אָנגעטון.
669|איבער דעם גרױסען, לאַנגען, ברײטען טש צוגיסט זיך דאָס ליכטיגקײט פון דער לאָמפּ.
670|מיט מעהר דרדארץ און גאָר מיט אַן אַנדערען חן ברענט זי הײנט.
671|דער טש איז בעלעגט מיט פּעק פּאַפּיערען און פּאַפּיערלעך.
672|פון אױען אָן אין פאַטער-שטוהל זיצט ר' יחזקאל.
673|מיט אײן האַנד האַלט ער זיך אָן פאַר די ברילען, און מיט זער צװײטער האַנד רעכענט ער פאר זיך מיט אַ שטיקעל קרײד.
674|אױף דער צװײטער זײט מיש, אַנטקעגען ר' יחזקאל'ן, זיצט ד' חײם ראָזענקראַנץ דער —מהותן, אַ הױכער יוד, מיט אַ לאַנגער, געלער באָרד, װאָס פערשפּרײט זיך אין צװײ שפּיצען, און מיט אַ לאַעער, שיט האָר בעװאַקסענער נאָז.
675|גרױסע טראָפּענס שװײס טריעפען פת די קנײטשען פון זײן ברײטען, גלאַנצענדיגען שטערן און האַלטען זיך אױף צװישען די האָר אױף דער שפּיץ נאָז.
676|דער מחותן רע.דט װעניג, און רעדט ער אַ װאָרט  איז עס אַ חסד, װאָס ער טהט פון זײן זײט.
677|ער קוקט זיך נאָר צו.
678|און רעדט װער, קוקט ער איהם אָן, אן דאָס איז שױן גענוג.
679|בײ בײע זײטען טיש זיעען עוזר און אָעל.
680|זײ רעכענען שױן הױך, מאָטעל פאַר זיך:
681|צװײ און אַכציג האַנד-געלד אין שעמעניץ.
682|אחד, װאָס איז, דאַכט זיך, גאָר געװען פערטון איג זײן רעמער
683|נונג, כאַפּט זיך פּלוצלונג אױף, װי עס װאָלט איהם װער אָבגעבריהט.
684|מאַכט צו אײן אױג און קוקט אױף מאָטלען:
685|װאָס?
686|װען?
687|װאָס פאַר צװײ און אַכציג?
688|ו  אין שעמעניץ, לײזער רבי'ן נישט געגעבען, האַ?
689|אַ, לײזער רבי'ן.
690|הונדערט צװאַנציג אין גומבין.
691|רעכענט שױן עוזר פאַר זיך װײטער, װי עס װאָלט גאָר נישט געװען.
692|ן  געלער הוגד  זידעלט איהם מאָטעל אױס.
693|קופּיעץ מײנער, געװאָלט מיר כאַפּען.
694|מען הױבנם אָן צו שיטען זיך מיט שטעכ-װערטער.
695|די אַלטע.
696|דופען זיך אָן: נו, נו!
697|און מען קלאַפּט אין טיש.
698|דער עיקר רעכען-מײסטער איז עוזר'ל.
699|דאָס איז אַזאַ מין- צװײ-װעלטיג-יודעל: אַ חסיד און אַ דײטש, אַ פּראָסטער און אַ למדן.
700|װוּ ער קומט, האַלט ער מיט, און דערפאַר טאַקע איז ער' דער פּעריל אין דער משפּחה.
701|אַ קײלעכיג, נידריג יודעל מיט אַ געל קײלעכיג בערדעל.
702|טראָגט שױן אַ געפּרעסט װײס קראַגענדגןל מיט אַ שװאַרצען שניפּס, און רעדט, אַזױ װי דער פאָטער, אָבגעצעהלטש װערטער.
703|נאָר רעדט ער שױן אַרױס אַ װאָרט, מאַכט ער צו אײן אױגעל, און קוקט מיט'ן צװײטען אױג מיט חשד אױף יענעם, װאָסרעדט רעדט צו איהם.
704|יעדען מענש, װעלכען ער זעהט דאָס ערשטע מאָל' איז ער חושד.
705|מיט אַלעמען לעבט ער גוט.
706|אַלײן איז ער, הײסט עס, אַ חסיד, דאַװענט אין שטיבעל און האָט ליעב צו טראָגען אַן אַטלעסענע קאַפּאָטע מיט אַ װײס קראַגענדעל  און, אַז ער רעדט.
707|דריקט ער שאַרפער אױס די ר, אַזױ װי מען רעדט אין װאַרשױ.מיט מיט מיטקאָװסקען, דעם אײנציגען ליטװאַק אין שטאָדט, לעבט ער אַ גוטען טאָג.
708|און אַז דער ליטװאַק רעדט אױס אױפ'ן רבי'ן, שאָקעלט עוזר צו מיט'ן קאָפּ, א מאך מיט דער האנד אזױ, אז װי מען װיל, קען מען עס אָננעהמען: אַז מען װיל, איז ער מסכים מיט'ן ליטװאַק, און.
709|אַז מען װיל, בעדױערט ער דעם ליטװאַק, דעם אַפּיקורס.
710|עוזר איז פערטון הײנט שטאַרק אין, רעכענען און זיצט מיט װאָלף שרײבער בײם ריכטיגען בוך.
711|װער איז דאָס װאָלף שרײבער?
712|און װאָס איז דאָס אַזעלכעט דאָס ריכטיגע בוך?
713|זיאָקף יטרײנער איז אַ איד אַ רעכענמײסטער פון די רעכעג--
714|מײסטערס, אַ דאַרס, אַ קלײנס, אַ מאָגערס, אַ גאָר-נישט.
715|אין דעם גארנישט איז אַזױ פיעל דאָ.
716|אַ טראָפּען פון אַ ים, און אין דעם טראָפּען אַ גאַנצער ים.
717|טרוקען איז עס.
718|אַ פּנים, אַ ברײטער, אױסגעשטערנטער, אײנגעקנײטשטער שטערן, און אין שטערן צװײ אױגען מיט אַ נאָז  אַ נידריגס, געה נעהם שטעק דיר איהם אין קעשענע אַרײן.
719|װעסט דו דאַרפען אַן אַלגעבריניק צו פרעגען, װעט ער דיר פון קעשענע אַרױסקרײהען.
720|װאָהנען װאָהנט עס  געה פרעג גאָט!
721|נישט קײן װײב, נישט קײן קינד.
722|צי האָט ער אַ מאָל יאָ געהאַט אַ פאַמיליע, צי האָט ער נישט געהאַט  קײנער װײסט נישט, דאָס װאָלף'ל דרעהט זיך ארום אין שטערטיל, װי עפּעס אַ צולאָג צום שטערטיל, אַ זאַך, װאָס דאָס שטערטיל דאַרף עס.
723|האָט װער אַ שװערען רעכענונג צו פרעגען (נישט װײל מען דאַרף איהם װיסען, נאָר גלאַט אַזױ, װײל עס איז טשיקאַװע), קומט מען צו װאָלף'ן.
724|פרעגט מען איהם, קנײטשט ער אײן דעם שטערן, און דענסטמאָל זעדזט זײן שטערן אױס, װי אַן אַלט בלעטעל פון אַן אַלט ביכעל.
725|און די קנײטשען פון שטערן  אַלטע, אָבגעריבענע אותיות, און עס דאַכט זיך, אַז די קנײטשען פון שטערען שטעלען זיך צוזאַמען און זאָגען איהם אױס דעם סוד פונ'ם רעכענונג.
726|דעם דאָזיגען װאָלף האָט עוזר צו זײ אַרײנגעבראכט, דעם יאָה.ר רעכענונג צו מאַכען.
727|װאָלף שרײבער פרעגט נישט אױף קײן לױן  ער װאַרט נאָר אױף אַזאַ רעכענונג, אַז ער זאָל דאָ זײן גבורה קענען אַרױסװײזען.
728|אַלעס, װאָס די סוחרים גיבען-אױס און נעהמען-אײן  אַזױ האָט עוזר אײנגעפיהרט  שרײבט מען אין אַ ביכעל אַײן.
729|אין יעדען ביכעל מוז אױף אײן בלעטעל די הוצאות װערען אײנגעשריעבען, אױפ'ן צװײטען —— די הכנסה.
730|מילא, עוזר פיהרט זײן ביכעל רײן  אזױ זאָגט ער, נאָר מיט די אַלטע איז אַ חורבן, שטענדיק פערליערען זײ זײערע בלײשטיפטען, און קומט צו עפּעס אײנשרײבען, הױבען זײ אָן צו זוכען אין אַלע קעשענעס, און פערשילטען עוזר'ן אױף די מאָדעס, װאָס ער האָט אײנגעפיהרט, שרײבט מען דערװײל אָן אױף די שענק מיט קרײד, אָדער אױפ'ן טיש, אָדער גלאַט אַזױ אױף אַ שטיקעל פּאַפּיער.
731|דער נאָך צו דעט יאָהר-רעכענונג, זוכט מען אױס די שטיקלאך פּאַפּיערען,
732|מיט די שענק און בענק, װאָס אױף זײ זײנען די רעכענונגען אָנגעשריעבען, און מען שרײבט זײ איבער אין דעם רכטיגען בוך.
733|די אַלטע פערשרײבען דאָך פערצוקט, אין דעם בוך מעקען זיך די שריפטען אױס, װערט דערנאָך אַ מחלוח איבער די ציפערען.
734|אײנער זאָגט, אַז עס איז אַ8, ער צװײטער: אַ5.
735|אָבער מעהרסטע מאָל װײסט מען גאָר נישט, װאָס דאָס איז אַזױנס.
736|מען פרעגט די אַלטע  ענטפערען זײ: פערדרעהט אײך אײער קאָפּ.
737|שיקט מען צו לײבעל זײגער-מאַכער נאָכ'ן שפּאַקטיװעל, קוקט מען אין שפּאַקטיװעל  װערט אָבער פון דאָס נײ די זעלבע מחלוקה  און דענסטמאָל נעהמט זיך שױן װאָלף שרײבער צו דער זאך.
738|ער אכט אַן אַלגעבריניק אַהין און אַן אַלגעבריניק צוריק  און װײזט אױס, לױט, על פּי חכמת החשבון, אַז עס מוז גאָר זײן אַ דדײ, און טוט איהם עפּעס!
739|און דאָס ריכטיגע בוך איז בײ װאָלף שרײבער האָס פידעלע, אױף װעלכען ער שפּיעלט זײן ליעדעל אױס.
740|ער האַלט עס װי אַן אױג אין קאָפּ און טראָגט זיך דערמיט אַרום.
741|געזעסען איז עוזר מיט װאָלף דעם שרײבער בײ ש ריכטיגען בוך און האָבען בײדע טיעף אין בוך אַרײנגעקוקט.
742|אין שטוב איז געװען אַ שטיל-שװײגעניש, װאָס האָט געדריקט, און אין אײנעם עפּעס אַ דרך-ארץ פערשפּרײט.
743|אױף דעם טיש, װאָס איז געװש פערװאָרפען מיט קלײנע און גרױסע פּאַפּיערען און פּאַפּיערלעך, האָבען צװײ גרױסע זילבערנע לײכטער אַרױסגעשטאַרט און האָבען ערנסט געמאַכט די שטוב.
744|און די טהיר האָט געסקריפּעט, די דיענסט האָט זיך געדרעהט, זי איז אַרײן מיט פולע גלעזער טהײ און אַרױס מיט לײדיגע.
745|אין אַ װינקעל שטוב אױף דער קאַנאַפּע זײנען געזעסען חאַצקיל און בעריל, ר' יחזקאל'ס שפּחה.
746|זײ זײנען געזעסען שטיל-שװײגענדיק, זיך נישט אַ ריהר געגעבען, כדי מען זאָל זײ נשט אָנזעהן, אַז זײ זאָלען דאָ גאָר נישט אױסמאַכען  און מיט גרױס הכנעה זײנען זײ יעדע מינוט גרײט געװען צו ערפילען דעם קלענסטען פערלאַנג מיט דעם גרעסטען פלײס און אײלעניש, װאָס אײנער פון טיש װעט בעפעהלען.
747|נישט אײן מאָל זײנען זײ אַלײן אָבער געגאַנגען טרעפען.
748|װאָס מען דאַרף, און האָבען זיך מיט אַ מאָל געגעבען אַ לאָז צו דער
749|טהיר.
750|בײדע האָבען זיך אָנגעטראָפען און האָבען א גערודער געמאַכט.
751|האָט זיך װער פון טיש אומגעקוקט, האָבען זײ זיך בײדע אין דער שטיל פערשעהמערהײט פון ער שטוב אַרױסגע'גנב'עט, נאָר אין אַ פּאָר מינוט אַרום האָט מען זײ שױן װײטער אין שטוב געטראָפען זיצען אױף דער קאַנאַפּע, און אײנער האָט דעם צװײטען אין דער שטיל די הענד, די פיס געקנײפּט, געביסען, דער צװײטער האָט איהם מיט אַ שטאָך פון אַ שפּילקע אָבגעענטפערט, אָנשטאָט אַ װאָרנז פון מױל אױסצונוצען.
752|אין מיטען דערינען דערהערט זיך פון דרױסען אַן אָנקומעניש.
753|די טהיר עפענט זיך ברײט און עס בעװײזען זיך יודען, די שטאָדטבעלי-בתים, נאָך אין שבת'דיגע מלבושים אָנגעטון, טהײל מיט ציגאַרען, טהײל מיט לולקעס, און לאָזען פון די בערד אַ געדיכטען רױך אַרױס.
754|די שבת'דיגע קלײדער און די װאָכעדיגע לולקעס האָבען ניט אינאײנעם געשטימט, דאָך האָבען זײ צוזאַמען געװאָרפען אַ חולהמועד'יגען חן, אַ חן פון חסיד'יש-נגיד'יש.
755|די שטוב איז פול געװאָרען מיט רױך פון די ציגאַרען.
756|און פון געדיכטען רױך האָבען די צװײ ליכט-פלאַמען אַרױסגעשײנט און דאָס האָט זעהר בעל-בתיש אױסגעזעהן און בע'חנ'ט דעם עולם.
757|זײ האָבען געזאָגט דעם ברײטען גוט װאָך און האָבען פערנומען, יעדער נאָך זײן שטאַנד נאָך, פּלעצער אַרום דעם טיש.
758|די טהיר האָט איצט מעהר געסקריפּעט  און פון שטוב איז איצט מיט אַ מאָל אַװעקגענומען געװאָרען דער פריהערדיגער דרך-ארץ'דיגער גײסט, װאָס האָט געהאַט די שטוב אָנגעפילט, אַזױ, אַז בעריל און חאַצקיל האָבען זיך מיט אַ מאָל מעהר הײמישער געפיהלט און פרײ געלאָזט די צונגען אָנשטאָט זיך צו קנײפּען.
759|די שטוב איז צוריק שטוב געװאָרען, מען האָט באַלד די רעכענונגען אַראָבגענומען, װאָלף שרײבער האָט געכאַפּט דאָס ריכטיגע בוך און איז דערמיט ערגעץ-װוּ פערשװוּנדען געװאָרען.
760|אײנער אַ הױכער יוד מיט אַ לאַנגער ברײטער באָרד, װעלכער האָט גערעדט מעהר מיט די הענד װי מיט'ן מױל, און יעדערען מיט אַן עזות'קײט דאָס מױל פערקלאַפּט, איז געװען דער ראש המדברים.
761|אַזױ װי די שטאָדט, זאָגט ער, האָט קײן פּרנסה נישט, און מען דאַרף נױטיג אַ רבי'ן אין שטאָדט, אַז חסידים זאָלען האָבען װוּהין אַרײנצוקומען אױף אַ יום-טוב, אױף אַ שבת, און אַז עס זאָל אַ לעבען
762|װערען, גיט ער אַ עצה, אַז מען זאָל דעם טריסקער רבי'ן, װאָס האָבּ זיך איצט פון ברודער אָבגעטהײלט, אין שטאָדט פערבעטען, דער טריסקער רבי װעט בעשטעהן  ער װײסט עס אױף געװיס  שר מיט דעם תּנאַי, אַז מען זאָל איהם דעם רב'ס בית-המדרש אָבגעבען, און דער שטאָדט-רב זאָל איהם אַ קװיטעל אַרױסגעבען, אַז סנדיקאות געהערען צום טריסקער רבי'ן.
763|און אונזער רב לעבט נישט ביז הונדערט און צװאַנדג יאָהר?
764|דו קהלה מענש, מן הסתם האָסטו אַ פּוטיקע פון דײנעם בעקומען  האָט געשריען אהרן ליב-שוסטער, א חברה-מאַן אין די נושאי מטה-, אַ בלינדער אױף אײן אױג, שױן האַלטענדיק דעם שטעקען אין דער האַנד אַנטקעגען דעם הױכען יודען.
765|אהרן-ליב שוסטער האָט געהערט צו דער חברה-מענער.
766|די חברה מענער, אָדער די חוטבי עצים ושואבי מים, װי מען האָט זײ אין שטאָדט גערופען, האָבען געהאַלטען פאַר'ן רב און די טריסקער חסידים, אָבער, האָבען זײער רבי'ן געװאָלט אין שטאָדט אַרײנברײנגעז.
767|מענדעל ליב, פון װען אָן ביסט דו מיר אַזאַ מאַכער געװאָרען?
768|האָסט שױן קײן פּרוטה נישט און װילסט װײטער אַ בײנדעל אָבלעקען?
770|האָט צום הױכען יוד געזאָגט אײנער א קצב, װאָס האָט אַ מאָל געלערענט מיט איהם אין אײן חדר.
771|אומעטום זײנען זײ דאָ די פּײערן.
772|מען פרעגט אײך נאָך בשט קײן שאלה.
773|אַז מען װעט אײך פרעגען, װעט איהר ענטפערען— האָט דער הױכער יוד געזאָגט, אַרױפרוקענדיק זיך העכער צום טיש צו.
774|ר' יחזקאל, דער דאָזאָר, דער בעל-הבית פון שטאָדט, איז זיך געזעסען און האָט אױסגעהאָרכט די מחלוקת און האָט שטיל-געשװיגען, קוקענדיק אױפ'ן מהותן: װאָס װעט ער זאָגען.
775|צװישש אונז רײדענדיק, װער קומט צו איהם הײנט אַהער?
776|װאָס פאר אַ נאָמען האָט ער?
777|און װאָס איז ער אין אמת'ן  האָמ דער הױכער יוד פערשטעהן געגעבען ר' יחזקאל'ן אין דער שטיל.
778|גוט װאָך!
779|גיט מיט אַ מאָל אַ קלונג אין שטוב, און דער גוט װאָך איז עפּעס געװען גאָר אַ בעזונדערער  ער איז נישט בטל געװאָרען צװישען די אַנדערע גוט װאָס'ס.
780|טהײל האָבען זיך אומגעקוקט צו זעהן, װער דאָס איז  און געװען איו עס ד' יצחק יודעל'ס.
781|ד' יצחק יודעל'ס איז אַ יוד מיט אַ בעזונדערען מײן.
782|איז'ן איז עם
783|אַ קלײן יודעל, נאָר אַ ברײטס מיט אַ דיק בײכעל, װאָס רעדט נישט, נאָר עס קװיטשעט זינגענדיק ; עס קוקט נישט, נאָר עס בעפעהלט מיט די אױגען.
784|אַז עס װיל, איז עס גוט װי אַ טײבעל, און שלעכט װי אַ שלאַנג.
785|שטענדיק די ציגאַר אין מױל, מעג זי זײן אָנגעצונדען, מעג זי זײן אױסגעלאָשען, און דאָס ריטשען זײנס מיט די פיס, זאָגט אָן אַ פערטעל שעה פריהער אַז ער קומט.
786|יעדערען דוצט ער, מיט אַלעמען איז ער פּאַן בראַט, ער פיהרט די ראָליע פון אַ גרױסען חסיד, און זאָגט אַלעמען מוסר, און אַלע האָבען מורא פאַר איהם.
787|ער האַלט גאַנץ װינציג פון די אַלע רבנים, װאָס יודען האַלטען פון זײ, ער מאַכט זײ אַװעק מיט דער האַנד.
788|מיט דעם שטאָדט-רב איז ער אין אַ בעשטענדיגער מחלוקת.
789|טרעפט זיך אַ שאלה, פּסק'נט ער אַלײן.
790|זאָגט אױפ'ן רב, אַז ער איז אַ גראָבער יונג און אַלע האָרכען אױס, און װוּנדערען זיך און האָבען מורא פאַר איהם.
791|עוזר, װאָס איז די גאַנצע צײט געװען קאַלט און האָט זיך אױסגעהערט רוהיג, איבער װאָס מען קריעגט זיך, דערזעהענדיק ר' יצחק ערעל'ס, װעלכער פלעגט איהם אַלע מאָל אױף די פּלײצעס קלאַפּען אין שטיבעל, איז גאָר אַן אַנדער מענש געװאָרען,  אַ חסיד.
792|װאָס איז, מען פרעגט אײך נאָך נישט,  האָט ער געשריען מ די בעלי-בתים.
793|ר' יחזקאל און ר' חײם ראָזענקראַנץ געהערען צו די בעלי-בתים ; זײ דאַװנען און חבר'ן זיך מיט בעלי-בתים.
794|זײ קענען אַפילו נישט לערנען, נאָר זײ זײנען יודעי-ספר.
795|זײ זײנען פון די בעלי-בתים, אָס האָבען דרך-ארץ פאר א למדן און װערען בטל פאר זײ.
796|אַ יוד אַ למדן זאָגט אַ װאָרט, כאָטש עס איז נישט אַזױ גלײך, װאָס פון אונז אײנער טאָר דאָס ניט זאָגען, דאָך מן הסתם װײסט ער, װאָס ער זאָגט— דערפאַר האָט ר' יחזקאל שטיל-געשװיגען, כאָטש ער האָט מיטגעהאַלמן מיט די בעלי-בתים.
797|ר' יחזקאל'ס האָפנונג איז געותן צו האָבען אַ קינד אַ למדן, אַ מענשען פון יענער װעלט, װאָס זאָל זיצען און לערנען, און ער האָט —קע דערפאַר ר' יצחק יודעל'ס פאַר אַ מלמד צו זײנע קינדער געאלטען.
798|ער עלטערער זוהן איז אָבער נאָך בחור-װײז אין געשעפט אַרײן, צוגעכאַפּט זיך, און צו ביסלעכװײז די תּורה פערלאָזט.
799|אײנס בּאָר איז איהם נאָך איבערגעבליבען  װאָס ער האַלט זיך פאר אַ
800|חסיד, דאַװענט אין שטיבעל און חבר'ט זי.ך מיט ר' יצחק יודעל'ס.
801|און איצט, זעהענדיק אַז זײן עוזר און מאָטעל האַלטען מיט מיט ר' יצחק יודעל'ס, מיט די חסידים, האָט עס דעם אַלטען הנאה געטון  חסידים, עס איז עפּעס גאָר אַנדערש  פאַר זײער רבי'ן.
802|און ר' יחזקאל האָט זיך גאָר נישט אָנגערופען.
803|ר' יחזקאל האָט פאַר זײן יונגסטע טאָכטער די בת זקונים לאה'לע געװאָלט אַ למדן און אַ בעל-יחוס פאַר אַן אײדים זיך נעהמען, אַז דער אײדים זאָל קעסט עסען כל ימיו און תּורה לערנען, אַז אױף דער עלטער, װען ר' יחזקאל װעט אין דער הײם שױן זיצען, זאָל ער אין דער שטוב דעם קול התורה הערען  ער האָט די זאך איבערגעגעבען ר' יצהק יודעל'ס.
804|ר' יצהק יודעל'ס גוט װאָך, װאָס האָט אַזױ קלינגענדיק אין שטוב אָבגעקנאַקט, האָט דעם אַלטען עפּעס הנאה געטון.
805|אין זײן הױז  חסידים, און דער אַלטער האָ שױן גענומען פאנטאַזירען װעגען עם אײדים דעם למדן.
806|ער האָט זיך אױפגעהױבען און אַריבערגעװוּנקען צו דעם מחותן ר' חײם'ן, אַז ער זאָל מיט איהם אין אַ צװײטען שטוב אַרײן (אַזױ איז שױן אײנגעפיהרט בײ די אַלטע, אַז קײנער שטעקט ניט די האַנד אין קאַלטען װאַסער אַרײן, אַז דער צװײטער װײסט נישט דערפון).
807|ר' יצחק יודעל'ס האָט גאָך אַ לאַנגען אומקוקען צו דער חברה אַ װאָרט געװאָרפען:
