khayim-610|עס האָט געזאָלט הײסען, אז די עלטערען װילען זיך בּאַקענען אײנע מיט די אַנדערע.|עס האָט געזאָלט הײסען, אז די עלטערען װילען זיך בּאַקענען אײנע מיט די אַנדערע.
khayim-611|צוליבּ דעם איז קײנער נישט אײנגעלאַדען געװאָרען.|צוליבּ דעם איז קײנער נישט אײנגעלאַדען געװאָרען.
khayim-612|קײנער נישט פון דער משפּחה.|קײנער נישט פון דער משפּחה.
khayim-613|אַפילו דער זוהן אױך נישט.|אַפילו דער זוהן אױך נישט.
khayim-614|כדי די פאָטערס און טו.|כדי די פאָטערס און טו.
khayim-615|טערס זאָלען זיך בּעסער בּעפרײנדען.|טערס זאָלען זיך בּעסער בּעפרײנדען.
khayim-616|אַן אינטימער צוזאַמענקומען פון די עלמערן אלײן.|אַן אינטימער צוזאַמענקומען פון די עלמערן אלײן.
khayim-617|אַפילו סטעלאַ האָט נישט געזאָלט זײן דערבּײ.|אַפילו סטעלאַ האָט נישט געזאָלט זײן דערבּײ.
khayim-618|גאָר דערפאַר, װײל מען האָט מורא געהאַט אַז דער פאָטער זאָל דאָ, אין דער לעצטער שעה, נישט עפּעס אָפּטון און עפּעס צושטערען, איז זי געבּליבּען, אום זי זאָל איהם אין ריכטיגען אױגענבליק קענען אָפּהאַלטען.|גאָר דערפאַר, װײל מען האָט מורא געהאַט אַז דער פאָטער זאָל דאָ, אין דער לעצטער שעה, נישט עפּעס אָפּטון און עפּעס צושטערען, איז זי געבּליבּען, אום זי זאָל איהם אין ריכטיגען אױגענבליק קענען אָפּהאַלטען.
khayim-619|דעמזעלבּען אָװענד, װען לעדערער האָט דערזעהן זײן פרױהאָט האָט ער זי נישט דערקענט.|דעמזעלבּען אָװענד, װען לעדערער האָט דערזעהן זײן פרױהאָט האָט ער זי נישט דערקענט.
khayim-620|פון סאמעט און זײד און בּריליאַנטען און פּערל איז שױן אָפּגערעדט.|פון סאמעט און זײד און בּריליאַנטען און פּערל איז שױן אָפּגערעדט.
khayim-621|נאָר די פערקעמוגג פון איהרע האָר און דאָס קורצע קלײד, װאָס זי האָט געטראָגען !...|נאָר די פערקעמוגג פון איהרע האָר און דאָס קורצע קלײד, װאָס זי האָט געטראָגען !...
khayim-622|זי האָט בּײאיהם איהם אױסגעזעהן װי אַן אַלטע שיקסע.|זי האָט בּײאיהם איהם אױסגעזעהן װי אַן אַלטע שיקסע.
khayim-623|פין װאַנען נעמט זיך צו מיר אַזאַ װײבּ? װוּ איז דער אידישער חן, דער חן פון אָרימקײט, פון צניעות, װאָס איז געלעגען אױף איהר, װאָס האָט מײן האַרץ אַזױ װײך געמאַכט צו איהר, װאָס האָט מיך געיאָגט מיט ריטער צו דער אַרבּײט פאַר איהר, אַז איך זאָל פאַר איהר פּרנסה שאַפּען און איך זאָל איהר א בּעסער לעבּען געבּען? האָט דער אַלטער לעדערער געטראכט אין זיך.|פין װאַנען נעמט זיך צו מיר אַזאַ װײבּ? װוּ איז דער אידישער חן, דער חן פון אָרימקײט, פון צניעות, װאָס איז געלעגען אױף איהר, װאָס האָט מײן האַרץ אַזױ װײך געמאַכט צו איהר, װאָס האָט מיך געיאָגט מיט ריטער צו דער אַרבּײט פאַר איהר, אַז איך זאָל פאַר איהר פּרנסה שאַפּען און איך זאָל איהר א בּעסער לעבּען געבּען? האָט דער אַלטער לעדערער געטראכט אין זיך.
khayim-624|װײבּ און טאָכטער זענען דורכאױס בּעשטאנען, אַז דער פאָטער זאָל אָנטון דעם „סמאָקינג" און אַ װײס געפּרעסט העמד װיצו צו אַ בּאַל.|װײבּ און טאָכטער זענען דורכאױס בּעשטאנען, אַז דער פאָטער זאָל אָנטון דעם „סמאָקינג" און אַ װײס געפּרעסט העמד װיצו צו אַ בּאַל.
khayim-625|„איך געה דאָך נישט אין ערגעץ, איך בּין דאָך ף|„איך געה דאָך נישט אין ערגעץ, איך בּין דאָך ף
khayim-626|מיר אין דער הײם" האָט דער אַלטער געטענה'ט.|מיר אין דער הײם" האָט דער אַלטער געטענה'ט.
khayim-627|„אַזױ פיהרט מען זיך אין אלע אריסטאָקראַטישע הײזער.|„אַזױ פיהרט מען זיך אין אלע אריסטאָקראַטישע הײזער.
khayim-628|צום אָװענד-עסען טוט מען זיך איבּער אין "סמאָקינג".|צום אָװענד-עסען טוט מען זיך איבּער אין "סמאָקינג".
khayim-629|און די טאָכטער און די װײבּ האָבּען איהם איבּערגעטון (װי מען שוט איבּער אַ קאַפּריזנע קינד) אין אַ טאָק-סידאָ און ארײנגעפיהרט איהם אין אַן אױסגעפּוצטען זיץ-צימער, װוּ דער פלעמישער „ריטער" מיט דער פארצערעװעטער נאָז האָט אַראָפּגעקוקט פון דעם גרױסן װאַנד-טעפּיך טן דער װאַנד אַראָבּ|און די טאָכטער און די װײבּ האָבּען איהם איבּערגעטון (װי מען שוט איבּער אַ קאַפּריזנע קינד) אין אַ טאָק-סידאָ און ארײנגעפיהרט איהם אין אַן אױסגעפּוצטען זיץ-צימער, װוּ דער פלעמישער „ריטער" מיט דער פארצערעװעטער נאָז האָט אַראָפּגעקוקט פון דעם גרױסן װאַנד-טעפּיך טן דער װאַנד אַראָבּ
khayim-630|אומגעװאָרפען דעם טאָפּ|אומגעװאָרפען דעם טאָפּ
khayim-631|אַרום נײן אַזײגער אין אָװענד, נאָכ'ן אָװענד-בּרױט (כּדי דאָס צוזאַמענטרעפען זיך פון די בּײדע עלטערן-פּאָר זאָל טראָגען אַ מעהר אינטימען כאַראַקטער, איז דער װיזיט פאָרגעקומען אין אָװענד, נאָך „סאַפּער", נישט אין די געיועהגליכע סײ-שטונדען) איז צו לעדערער'ס הױז צוגעפאָהרען די נירענבּערג'ס גרױסער „פּעקערד".|אַרום נײן אַזײגער אין אָװענד, נאָכ'ן אָװענד-בּרױט (כּדי דאָס צוזאַמענטרעפען זיך פון די בּײדע עלטערן-פּאָר זאָל טראָגען אַ מעהר אינטימען כאַראַקטער, איז דער װיזיט פאָרגעקומען אין אָװענד, נאָך „סאַפּער", נישט אין די געיועהגליכע סײ-שטונדען) איז צו לעדערער'ס הױז צוגעפאָהרען די נירענבּערג'ס גרױסער „פּעקערד".
khayim-632|מיסעס לעדערער האָט געװאָלט אַרױסקומען זײ אנטקעגען אין פאָרהױז, האָט סטעלא נישט געלאָזט:|מיסעס לעדערער האָט געװאָלט אַרױסקומען זײ אנטקעגען אין פאָרהױז, האָט סטעלא נישט געלאָזט:
khayim-633|די מאַמע מוז בּלײבּען זיצען אױף איהר אָרט און אױפנעהמען די געסט פון איהר שטול, אין דעם זיצוגגס-צימער.|די מאַמע מוז בּלײבּען זיצען אױף איהר אָרט און אױפנעהמען די געסט פון איהר שטול, אין דעם זיצוגגס-צימער.
khayim-634|דערפאַר האָט זי גענומען דעם פאָסער אונטער'ן אָרעם און צוערשט איהם הארציג אײנגענומען (װי מען נעמט אײן א קאַפּריזנע קינד, מיט װעלכען מען איז נישט זיכער) מיט א פּאָר שמײכלען און א פּאָר גלעטען: „טאַטע טײערער", און זי האָט איהם אַרױסגעפיהרט צו עמפּפאנגען די געסט אין פאָרהױז.|דערפאַר האָט זי גענומען דעם פאָסער אונטער'ן אָרעם און צוערשט איהם הארציג אײנגענומען (װי מען נעמט אײן א קאַפּריזנע קינד, מיט װעלכען מען איז נישט זיכער) מיט א פּאָר שמײכלען און א פּאָר גלעטען: „טאַטע טײערער", און זי האָט איהם אַרױסגעפיהרט צו עמפּפאנגען די געסט אין פאָרהױז.
khayim-635|נירענבּערג, אַנ'אַלטער בּכּבוד'ער איד, פון דײטשער אָבּשטאַסונג, מיט אַ קורץ-געשױרען װײס בּערדעל, אַ לאַנגע, אײד לע נאָז, אָנגעטון אין אַ „סמאָקינג" מיט אַ װײסער געלקע אין קנאָפּ-לאָך; פרױ נירענבּערג, אַ קלײנע, זעהר דעליקאטע פרױ, אָנגעטון דוקא גאַנץ אײנפאַך, אין פאָרנעמען שװאַרץ, אהן בּריליאנטען, נור מיט אײן שנירעל פּערל דעם האַלז בּע-|נירענבּערג, אַנ'אַלטער בּכּבוד'ער איד, פון דײטשער אָבּשטאַסונג, מיט אַ קורץ-געשױרען װײס בּערדעל, אַ לאַנגע, אײד לע נאָז, אָנגעטון אין אַ „סמאָקינג" מיט אַ װײסער געלקע אין קנאָפּ-לאָך; פרױ נירענבּערג, אַ קלײנע, זעהר דעליקאטע פרױ, אָנגעטון דוקא גאַנץ אײנפאַך, אין פאָרנעמען שװאַרץ, אהן בּריליאנטען, נור מיט אײן שנירעל פּערל דעם האַלז בּע-
khayim-636|ציערט.|ציערט.
khayim-637|בּײדע האָבּען זיך געהאַלטען גאַנץ אײנפאך, פּשוט און בּענומען זיך מיט די לעדערער'ס מיט אַזאַ זעלבּסטפערשטענדליכער אײנפאַכקײט, װי זײ װאָלטען זיך געטראָפען מיט אַלטע בּעקאַנטע.|בּײדע האָבּען זיך געהאַלטען גאַנץ אײנפאך, פּשוט און בּענומען זיך מיט די לעדערער'ס מיט אַזאַ זעלבּסטפערשטענדליכער אײנפאַכקײט, װי זײ װאָלטען זיך געטראָפען מיט אַלטע בּעקאַנטע.
khayim-638|מאַדאַם לעדערער האָט דערפאר נישט געקאָנט ארײנקומען גוט אין סאָן.|מאַדאַם לעדערער האָט דערפאר נישט געקאָנט ארײנקומען גוט אין סאָן.
khayim-639|טראָץ סטעלא'ס שטרענגע אינסטרוקציעס, האָט זי די נירענבּערג'ס אױפגענומען, כאָטש מיט אָפענהערציגער, אָבּער דאָך מיט איבּערטריבּענער בּעגײסטערונג, װאָס האָט פערראַטען איהר גרױסע, איבּערראַשענדע פרײד מיט דעם װיזיט...|טראָץ סטעלא'ס שטרענגע אינסטרוקציעס, האָט זי די נירענבּערג'ס אױפגענומען, כאָטש מיט אָפענהערציגער, אָבּער דאָך מיט איבּערטריבּענער בּעגײסטערונג, װאָס האָט פערראַטען איהר גרױסע, איבּערראַשענדע פרײד מיט דעם װיזיט...
khayim-640|אין די בּעקװעמע, טיפע פאָטער-שטולען, אין װאַרימען, פאָרנעמען אױפנאַהם-צימער, מיט דעם „ריטער" אױפ'ן װאַנט, איז דאָס געשפּרעך צװישען די מענער אָנגעגאַנגען פיעל מעהר נאַטירליך און לעבּעדיגער, װי בּײ די דאמען, ני דט קוקענדיק אױף דעם, װאָס זײער אונטערהאַלט איז בּעשטאַנען פון טרוקענע, כּמעט בּיזנעס-ענינים.|אין די בּעקװעמע, טיפע פאָטער-שטולען, אין װאַרימען, פאָרנעמען אױפנאַהם-צימער, מיט דעם „ריטער" אױפ'ן װאַנט, איז דאָס געשפּרעך צװישען די מענער אָנגעגאַנגען פיעל מעהר נאַטירליך און לעבּעדיגער, װי בּײ די דאמען, ני דט קוקענדיק אױף דעם, װאָס זײער אונטערהאַלט איז בּעשטאַנען פון טרוקענע, כּמעט בּיזנעס-ענינים.
khayim-641|און װען סטעלא האָט געקוקט אין פאָטער'ס זײט און געזעהן, װי די צװײ מענער פערװײלען זיך און געפינען אינטערעס אײנער אין אַנדערען, איז זי פיעל רוהיגער געװאָרען, און איהרע אױגען האָבּען געשײנט מיט גליק.|און װען סטעלא האָט געקוקט אין פאָטער'ס זײט און געזעהן, װי די צװײ מענער פערװײלען זיך און געפינען אינטערעס אײנער אין אַנדערען, איז זי פיעל רוהיגער געװאָרען, און איהרע אױגען האָבּען געשײנט מיט גליק.
khayim-642|לעדערער האָט זיך געהאַלטען מיט װירדע און געװיסער פאָרנעמליכקײט און אכטונג, װעלכע עס פיהלען מענפּען צו זיך אַלײן, װעלכע האָבּען אַלצדינג נאָר זיך צו פערדאַנקען.|לעדערער האָט זיך געהאַלטען מיט װירדע און געװיסער פאָרנעמליכקײט און אכטונג, װעלכע עס פיהלען מענפּען צו זיך אַלײן, װעלכע האָבּען אַלצדינג נאָר זיך צו פערדאַנקען.
khayim-643|ער איז גאָרנישט געװען געפאַלען געגען נירענבּערג'ן.|ער איז גאָרנישט געװען געפאַלען געגען נירענבּערג'ן.
khayim-644|צונוץ איז איהם אױך געקומען זײן ערפאַהרענע בּיזנעס-אומגעבּונג מיט מענשען צו געפינען דעם ריכטיגען טאָן און די ריכמיגע האלטונג אין יעדער סיטואַציע, מיט װעמען אַזױ צו רעדען און מיט װעמען אַנדערש.|צונוץ איז איהם אױך געקומען זײן ערפאַהרענע בּיזנעס-אומגעבּונג מיט מענשען צו געפינען דעם ריכטיגען טאָן און די ריכמיגע האלטונג אין יעדער סיטואַציע, מיט װעמען אַזױ צו רעדען און מיט װעמען אַנדערש.
khayim-645|און דאן איז דער אַלטער לעדערער געװען אינטעליגענט גענוג, אז ער זאָל אפילו מיט זײן שלעכטען „איסט סײדער" ענגליש (װי די קינדער האָבּען עס גערופען מיט שפּאָט) אַרױסגערופען צו זיך אכטונג און רעספּעקט.|און דאן איז דער אַלטער לעדערער געװען אינטעליגענט גענוג, אז ער זאָל אפילו מיט זײן שלעכטען „איסט סײדער" ענגליש (װי די קינדער האָבּען עס גערופען מיט שפּאָט) אַרױסגערופען צו זיך אכטונג און רעספּעקט.
khayim-646|אָבּער דוקא בּײ די דאַמען איז עס נישט געגאַנגען אַזױ|אָבּער דוקא בּײ די דאַמען איז עס נישט געגאַנגען אַזױ
khayim-647|גלאַטיג, װי סטעלא װאָלט זיך עס געװוּנשען.|גלאַטיג, װי סטעלא װאָלט זיך עס געװוּנשען.
khayim-648|עס האָט נישט געהאָלפען סטעלאס אַרײנמישען זיך.|עס האָט נישט געהאָלפען סטעלאס אַרײנמישען זיך.
khayim-649|און שולדיק איז געװען איהר מוטער, װאָס האָט נישט געקאָנט ארײנפאַלען אין דעם זעלבּסטפערשטענדליכען, אײנפאַכען, אונטערהאַלטענדיגען געשפּרעך, װאָס די מאַדאַם נירענבּערג האָט אַזױ פּשוט געפלאָכטען; זי איז געװען אָדער צו װארעם, אָדער צו קאַלט, אָדער זי האָט גאָר איבּערגעטריבּען.|און שולדיק איז געװען איהר מוטער, װאָס האָט נישט געקאָנט ארײנפאַלען אין דעם זעלבּסטפערשטענדליכען, אײנפאַכען, אונטערהאַלטענדיגען געשפּרעך, װאָס די מאַדאַם נירענבּערג האָט אַזױ פּשוט געפלאָכטען; זי איז געװען אָדער צו װארעם, אָדער צו קאַלט, אָדער זי האָט גאָר איבּערגעטריבּען.
khayim-650|דאָס געשפּרעך צװישען די מע נער אָבּער האָט סטעלא געהאַלטען פאַר מער װיכטיג, װי דאָס געשפּרעך צװישען די דאַמען.|דאָס געשפּרעך צװישען די מע נער אָבּער האָט סטעלא געהאַלטען פאַר מער װיכטיג, װי דאָס געשפּרעך צװישען די דאַמען.
khayim-651|און דאָס האָט זי בּערוהיגט.|און דאָס האָט זי בּערוהיגט.
khayim-652|בּײם סערװירען דעם טײ, װאָס צװײ מײדלעך, אין װײסע שירצלעך, מיט װײסע שלײפעלעך אױפ'ן קאָפּ, האָבּען דערלאַנגט (צוערשט האָט אפילו סטעלאַ גערעכענט פאַר דעם אָװענד אָנצושטעלען א קעלנער, מיט װײסע האנדשו, גאָר איהר גראדער שכל האָט איהר אונטערגעזאָגט, אז דאָס װעט זײן איבּערטריבּען, און זי איז בּעסער געבּליבּען בּײ די צװײ הױז-מײדלעך), האָט מאדאַם לעדערער דערצעהלט פאר מאַדאם נירענבּערג װעגען די צדקה-פּלענער, װאָס איהר מאָן האָט, צוליבּ װעלכע, אײגענטליך, ער איז ארױסגעטרעטען פון די בּיזנעס, כּדי צו זײן בּכּח זײ צו רעאַליזירען.|בּײם סערװירען דעם טײ, װאָס צװײ מײדלעך, אין װײסע שירצלעך, מיט װײסע שלײפעלעך אױפ'ן קאָפּ, האָבּען דערלאַנגט (צוערשט האָט אפילו סטעלאַ גערעכענט פאַר דעם אָװענד אָנצושטעלען א קעלנער, מיט װײסע האנדשו, גאָר איהר גראדער שכל האָט איהר אונטערגעזאָגט, אז דאָס װעט זײן איבּערטריבּען, און זי איז בּעסער געבּליבּען בּײ די צװײ הױז-מײדלעך), האָט מאדאַם לעדערער דערצעהלט פאר מאַדאם נירענבּערג װעגען די צדקה-פּלענער, װאָס איהר מאָן האָט, צוליבּ װעלכע, אײגענטליך, ער איז ארױסגעטרעטען פון די בּיזנעס, כּדי צו זײן בּכּח זײ צו רעאַליזירען.
khayim-653|זי האָט דערצעהלט, אַז איהר מאַן האַלט אין אױספיהרען אַ פּראָיעקט צו גרינדען אַנ'אַנשטאַלט פערשטעהט זיך, אַ קלײנעם, פאַר אַלטע לײט, פאַר זײנע לאַנדסלײט; און װעגען נאָך נישט-געפלױגענע, נישט-געשטױגענע זאַבען, װאָס לעדערער געהט זיך אונטערנעהמען צו טון און צו- ליעבּ װעלכע ער האָט זײנע בּיזנעס צו די קינדער איבּערגעגעבּען.|זי האָט דערצעהלט, אַז איהר מאַן האַלט אין אױספיהרען אַ פּראָיעקט צו גרינדען אַנ'אַנשטאַלט פערשטעהט זיך, אַ קלײנעם, פאַר אַלטע לײט, פאַר זײנע לאַנדסלײט; און װעגען נאָך נישט-געפלױגענע, נישט-געשטױגענע זאַבען, װאָס לעדערער געהט זיך אונטערנעהמען צו טון און צו- ליעבּ װעלכע ער האָט זײנע בּיזנעס צו די קינדער איבּערגעגעבּען.
khayim-654|ער האָט זאָגט זי בּיז איצט געאַרבּײט פאַר|ער האָט זאָגט זי בּיז איצט געאַרבּײט פאַר
khayim-655|זיך, װיל ער זיך איצט נעהמען טון עפּעס פאַר אַנדערע, פאַר די אָרעמע לאַנדסלײט.|זיך, װיל ער זיך איצט נעהמען טון עפּעס פאַר אַנדערע, פאַר די אָרעמע לאַנדסלײט.
khayim-656|ער קאָן זיך דאָס ערלױבּען.|ער קאָן זיך דאָס ערלױבּען.
khayim-657|מיסעס לעדערער האָט אַזױ הױך געפּלאַפּעלט װעגען איהר מאַנ'ס צדקה-פּלענער, אַז דאָס געשפּרעך איז איבּערגעגאַנגען|מיסעס לעדערער האָט אַזױ הױך געפּלאַפּעלט װעגען איהר מאַנ'ס צדקה-פּלענער, אַז דאָס געשפּרעך איז איבּערגעגאַנגען
khayim-658|פון די װײבּער צו די מענער.|פון די װײבּער צו די מענער.
khayim-659|דער אַלטער נירענבּערג, װעלכער איז געװען אַ שטרענג-רעליגיעזער מאַן, איז פעראינטערעסירט געװאָרען אין לעדערער'ס צדקה-פּלענער, און ער האָט געלױבּט דעם אַלטען לעדערער דערפאַר, װאָס ער האָט זיך אָבּגעזאָגט פון בּיזנעס אַזױ פרי צוליעבּ די צװעקען.|דער אַלטער נירענבּערג, װעלכער איז געװען אַ שטרענג-רעליגיעזער מאַן, איז פעראינטערעסירט געװאָרען אין לעדערער'ס צדקה-פּלענער, און ער האָט געלױבּט דעם אַלטען לעדערער דערפאַר, װאָס ער האָט זיך אָבּגעזאָגט פון בּיזנעס אַזױ פרי צוליעבּ די צװעקען.
khayim-660|הלואי װאָלט ער זיך דאָס געקאָנט ערלױבּען.|הלואי װאָלט ער זיך דאָס געקאָנט ערלױבּען.
khayim-661|נאָר ער קאָן זיך דאָס נישט ערלױבּען.|נאָר ער קאָן זיך דאָס נישט ערלױבּען.
khayim-662|די בּיזנעס בּעדאַרפען איהם נאָך האָבּען.|די בּיזנעס בּעדאַרפען איהם נאָך האָבּען.
khayim-663|עס איז נישט צוליעבּ צדקה-צװעקען, װאָס איך בּיך אַװעק פון די בּיזנעס האָט לעדערער געזאָגט עס אין מעהר צוליעבּ אַנדערע אורזאַכען.|עס איז נישט צוליעבּ צדקה-צװעקען, װאָס איך בּיך אַװעק פון די בּיזנעס האָט לעדערער געזאָגט עס אין מעהר צוליעבּ אַנדערע אורזאַכען.
khayim-664|אַ מענש מוז דאָך האָבּעך עפּעס אַנ'אַנדער אידעאַל, נישט בּלױז בּיזנעס.|אַ מענש מוז דאָך האָבּעך עפּעס אַנ'אַנדער אידעאַל, נישט בּלױז בּיזנעס.
khayim-665|װען נישט, װאלמ זיך דאָס גאַנצע לעבּען נישט געלױנט.|װען נישט, װאלמ זיך דאָס גאַנצע לעבּען נישט געלױנט.
khayim-666|װאָס איז דען דער זיך פון לעבּען?|װאָס איז דען דער זיך פון לעבּען?
khayim-667|דער אַלטער נירענבּערג האָט עס פערשטאַנען און ער האָט פרום צוגעשאָקעלט מיט'ן קאָפּ: יאָ, מר.|דער אַלטער נירענבּערג האָט עס פערשטאַנען און ער האָט פרום צוגעשאָקעלט מיט'ן קאָפּ: יאָ, מר.
khayim-668|לעדערער האט רעכט.|לעדערער האט רעכט.
khayim-669|עס מוז אין לעבּען זײן עפּעס אַגדערעס װי בּיזנעס.|עס מוז אין לעבּען זײן עפּעס אַגדערעס װי בּיזנעס.
khayim-670|און ער איז מקנא לעדערער'ן, װאָס ער קאָן זיך פערגינען אַװעקצו געהן פון זײן טעגליכער אַרבּײט און זיך װידמען צום ריכטיגען זין פון לעבּען.|און ער איז מקנא לעדערער'ן, װאָס ער קאָן זיך פערגינען אַװעקצו געהן פון זײן טעגליכער אַרבּײט און זיך װידמען צום ריכטיגען זין פון לעבּען.
khayim-671|מײן גאַנץ לעבּען לאַנג האָבּ אך געאַרבּײט האט לעדערער געזאָגט נישט דערפאַר, װאָס איך האָבּ די אַרבּײט ליעבּ געהאט.|מײן גאַנץ לעבּען לאַנג האָבּ אך געאַרבּײט האט לעדערער געזאָגט נישט דערפאַר, װאָס איך האָבּ די אַרבּײט ליעבּ געהאט.
khayim-672|װאָס איז דאָ, מ'שטײנס געזאָגט, ליעבּ צו האָבּען העמדער צו נײהען? צוערשט האָבּ איך זײ אַלײן גענײהט, איך, מײן װײבּ, מײן עלטסטער זוהן.|װאָס איז דאָ, מ'שטײנס געזאָגט, ליעבּ צו האָבּען העמדער צו נײהען? צוערשט האָבּ איך זײ אַלײן גענײהט, איך, מײן װײבּ, מײן עלטסטער זוהן.
khayim-673|מיר זענען געזעסען גאַנצע נעכט אױף, מײן װײבּ און איך, און העמדער גענײהט.|מיר זענען געזעסען גאַנצע נעכט אױף, מײן װײבּ און איך, און העמדער גענײהט.
khayim-674|דערנאָך האָבּען אַנדערע גענײהט פאַר אונז.|דערנאָך האָבּען אַנדערע גענײהט פאַר אונז.
khayim-675|צוערשט אַ צעהנדליג מענשען, דערנאָך הונדערטער, און װאָס איז דער תּכלית דערפון ד שױן, איך האָבּ שױן געלד.|צוערשט אַ צעהנדליג מענשען, דערנאָך הונדערטער, און װאָס איז דער תּכלית דערפון ד שױן, איך האָבּ שױן געלד.
khayim-676|דאָס גאַנצע לעבּען האָבּ איך געשטרעמ דעעי, אַז איך זאָל אײפ'ן צװײטען טאָג אַ מיטאָג|דאָס גאַנצע לעבּען האָבּ איך געשטרעמ דעעי, אַז איך זאָל אײפ'ן צװײטען טאָג אַ מיטאָג
khayim-677|האָבּען, אַז מען זאָל דעם שעניק פון מײן בּעט נישט אַרױסשלעפּען...|האָבּען, אַז מען זאָל דעם שעניק פון מײן בּעט נישט אַרױסשלעפּען...
khayim-678|אַז איך װעל זײן בּעזאָרגט, װעל איך זיך דאַן נעמען צום ריכטיגען לעבּען.|אַז איך װעל זײן בּעזאָרגט, װעל איך זיך דאַן נעמען צום ריכטיגען לעבּען.
khayim-679|נו, אָט בּין איך שױן פערזאָרגט, נו, װאָס װײסער?|נו, אָט בּין איך שױן פערזאָרגט, נו, װאָס װײסער?
khayim-680|נירענבּערג איז אזעסען און איהם ערנסט אױסגעהערט.|נירענבּערג איז אזעסען און איהם ערנסט אױסגעהערט.
khayim-681|נירענבּערג איז יעדערער'ן געפעלען געװען.|נירענבּערג איז יעדערער'ן געפעלען געװען.
khayim-682|ער האָט געזעהן אין דעם אַלטען, כאָטש אַ „דײטשעל", דאָך אַ חבר בּיזנעסמאן, און ער האָט פאַר איהם אױסגעגאָסען זײן גאַנץ האַרץ.|ער האָט געזעהן אין דעם אַלטען, כאָטש אַ „דײטשעל", דאָך אַ חבר בּיזנעסמאן, און ער האָט פאַר איהם אױסגעגאָסען זײן גאַנץ האַרץ.
khayim-683|דערצעהלט פון זײן אָרימקײט, װען ער איז נאָך געװען אַנ'אַרבּײסער און ער האָט געשטרעבּט צו װערען רײך.|דערצעהלט פון זײן אָרימקײט, װען ער איז נאָך געװען אַנ'אַרבּײסער און ער האָט געשטרעבּט צו װערען רײך.
khayim-684|ער האָט זײן ציעל דערגרײכט.|ער האָט זײן ציעל דערגרײכט.
khayim-685|און װאָס װײטער?|און װאָס װײטער?
khayim-686|מיסעס לעדערער האָט זיך אין גאַנצען פערלאָרען צוליבּ איהר מאַג'ס אָפענהאַרציגע רײד צו נירענבּערג'ן.|מיסעס לעדערער האָט זיך אין גאַנצען פערלאָרען צוליבּ איהר מאַג'ס אָפענהאַרציגע רײד צו נירענבּערג'ן.
khayim-687|זי האָט געװאָלט אַרײנמישען זיך אין די רײד, איבּערהאַקען, איבּערפיהרען דעם געשפּרעך אײף אַנ'אַנדער טעמע.|זי האָט געװאָלט אַרײנמישען זיך אין די רײד, איבּערהאַקען, איבּערפיהרען דעם געשפּרעך אײף אַנ'אַנדער טעמע.
khayim-688|נאָר לעדערער איז געװען אַזױ אַרײנגעטון אין זײן אָפענהאַרציגען געשפּרעך, און נירענבּערג האָט איהם אַזױ ערנסט און מיט פערשטענדגיס אױסגעהערט, אַז עס איז אוגמעגליך געװען זײ פון דער טעמע אראָפּצופיהרען.|נאָר לעדערער איז געװען אַזױ אַרײנגעטון אין זײן אָפענהאַרציגען געשפּרעך, און נירענבּערג האָט איהם אַזױ ערנסט און מיט פערשטענדגיס אױסגעהערט, אַז עס איז אוגמעגליך געװען זײ פון דער טעמע אראָפּצופיהרען.
khayim-689|לעדערער האָט געהאַט אַזױ װעניג מענשען, פאַר װעלכע ער זאָל זיך קאָנען זײן האַרץ אױסרעדען, אַז װען נירענבּערג האָט איהם אױסגעהערט מיט פערשטענדניס, האָט ער געמײנט, אַז דער אַלטער סימפּאַטישער איד, װאָס זיצט לעבּען איהם, איז זײנער אַנ'אלטער פרײנד.|לעדערער האָט געהאַט אַזױ װעניג מענשען, פאַר װעלכע ער זאָל זיך קאָנען זײן האַרץ אױסרעדען, אַז װען נירענבּערג האָט איהם אױסגעהערט מיט פערשטענדניס, האָט ער געמײנט, אַז דער אַלטער סימפּאַטישער איד, װאָס זיצט לעבּען איהם, איז זײנער אַנ'אלטער פרײנד.
khayim-690|מיסעס לעדערער איז געװען אין גאַנצען פערלאָרען.|מיסעס לעדערער איז געװען אין גאַנצען פערלאָרען.
khayim-691|ד האָט די פינגער געבּיסען, געפּרובט צום מאַן װינקען, טײטען, אָבּער עס האָט גאָר נישט געהאָלפען.|ד האָט די פינגער געבּיסען, געפּרובט צום מאַן װינקען, טײטען, אָבּער עס האָט גאָר נישט געהאָלפען.
khayim-692|און סטעלאַ? סטעלא איז נאָר רױט געװאָרען.|און סטעלאַ? סטעלא איז נאָר רױט געװאָרען.
khayim-693|װי מען װאָלט זי בּײ אַ גנבה געכאַפּט אָדער בּײ נאָך עפּעס ערגערס, און זי האָט נישט געװוּסט װוּ איהרע אױגען אַהינצוטון.|װי מען װאָלט זי בּײ אַ גנבה געכאַפּט אָדער בּײ נאָך עפּעס ערגערס, און זי האָט נישט געװוּסט װוּ איהרע אױגען אַהינצוטון.
khayim-694|חײם רעדערער'ס צוריקקומען|חײם רעדערער'ס צוריקקומען
khayim-695|נאָר אומזיסט האָבּען זיך װײבּ און סאָכטער געשראָקען.|נאָר אומזיסט האָבּען זיך װײבּ און סאָכטער געשראָקען.
